Week,Index,SearchWord,Category,Country
09-02-2020,44,Barbados,All,GB
16-02-2020,40,Barbados,All,GB
23-02-2020,51,Barbados,All,GB
01-03-2020,43,Barbados,All,GB
08-03-2020,46,Barbados,All,GB
15-03-2020,44,Barbados,All,GB
22-03-2020,45,Barbados,All,GB
29-03-2020,43,Barbados,All,GB
05-04-2020,54,Barbados,All,GB
12-04-2020,67,Barbados,All,GB
19-04-2020,80,Barbados,All,GB
26-04-2020,30,Barbados,All,GB
03-05-2020,68,Barbados,All,GB
10-05-2020,70,Barbados,All,GB
17-05-2020,79,Barbados,All,GB
24-05-2020,75,Barbados,All,GB
31-05-2020,43,Barbados,All,GB
07-06-2020,67,Barbados,All,GB
14-06-2020,55,Barbados,All,GB
21-06-2020,54,Barbados,All,GB
28-06-2020,42,Barbados,All,GB
05-07-2020,32,Barbados,All,GB
12-07-2020,51,Barbados,All,GB
19-07-2020,31,Barbados,All,GB
26-07-2020,54,Barbados,All,GB
02-08-2020,34,Barbados,All,GB
09-08-2020,81,Barbados,All,GB
16-08-2020,72,Barbados,All,GB
23-08-2020,33,Barbados,All,GB
30-08-2020,50,Barbados,All,GB
06-09-2020,36,Barbados,All,GB
13-09-2020,57,Barbados,All,GB
20-09-2020,50,Barbados,All,GB
27-09-2020,61,Barbados,All,GB
04-10-2020,76,Barbados,All,GB
11-10-2020,67,Barbados,All,GB
18-10-2020,54,Barbados,All,GB
25-10-2020,36,Barbados,All,GB
01-11-2020,68,Barbados,All,GB
08-11-2020,31,Barbados,All,GB
15-11-2020,37,Barbados,All,GB
22-11-2020,62,Barbados,All,GB
29-11-2020,77,Barbados,All,GB
06-12-2020,50,Barbados,All,GB
13-12-2020,66,Barbados,All,GB
20-12-2020,44,Barbados,All,GB
27-12-2020,57,Barbados,All,GB
03-01-2021,58,Barbados,All,GB
10-01-2021,33,Barbados,All,GB
17-01-2021,69,Barbados,All,GB
24-01-2021,64,Barbados,All,GB
31-01-2021,33,Barbados,All,GB
07-02-2021,33,Barbados,All,GB
14-02-2021,55,Barbados,All,GB
21-02-2021,47,Barbados,All,GB
28-02-2021,68,Barbados,All,GB
07-03-2021,76,Barbados,All,GB
14-03-2021,45,Barbados,All,GB
21-03-2021,60,Barbados,All,GB
28-03-2021,63,Barbados,All,GB
04-04-2021,35,Barbados,All,GB
11-04-2021,36,Barbados,All,GB
18-04-2021,39,Barbados,All,GB
25-04-2021,34,Barbados,All,GB
02-05-2021,45,Barbados,All,GB
09-05-2021,66,Barbados,All,GB
16-05-2021,80,Barbados,All,GB
23-05-2021,38,Barbados,All,GB
30-05-2021,44,Barbados,All,GB
06-06-2021,33,Barbados,All,GB
13-06-2021,63,Barbados,All,GB
20-06-2021,29,Barbados,All,GB
27-06-2021,54,Barbados,All,GB
04-07-2021,74,Barbados,All,GB
11-07-2021,74,Barbados,All,GB
18-07-2021,36,Barbados,All,GB
25-07-2021,55,Barbados,All,GB
01-08-2021,55,Barbados,All,GB
08-08-2021,34,Barbados,All,GB
15-08-2021,60,Barbados,All,GB
22-08-2021,52,Barbados,All,GB
29-08-2021,47,Barbados,All,GB
05-09-2021,76,Barbados,All,GB
12-09-2021,34,Barbados,All,GB
19-09-2021,64,Barbados,All,GB
26-09-2021,46,Barbados,All,GB
03-10-2021,41,Barbados,All,GB
10-10-2021,72,Barbados,All,GB
17-10-2021,37,Barbados,All,GB
24-10-2021,62,Barbados,All,GB
31-10-2021,50,Barbados,All,GB
07-11-2021,74,Barbados,All,GB
14-11-2021,62,Barbados,All,GB
21-11-2021,32,Barbados,All,GB
28-11-2021,73,Barbados,All,GB
05-12-2021,31,Barbados,All,GB
12-12-2021,79,Barbados,All,GB
19-12-2021,46,Barbados,All,GB
26-12-2021,33,Barbados,All,GB
02-01-2022,33,Barbados,All,GB
09-01-2022,51,Barbados,All,GB
16-01-2022,54,Barbados,All,GB
23-01-2022,66,Barbados,All,GB
30-01-2022,36,Barbados,All,GB
06-02-2022,77,Barbados,All,GB
13-02-2022,61,Barbados,All,GB
20-02-2022,75,Barbados,All,GB
27-02-2022,30,Barbados,All,GB
06-03-2022,47,Barbados,All,GB
13-03-2022,39,Barbados,All,GB
20-03-2022,66,Barbados,All,GB
27-03-2022,81,Barbados,All,GB
03-04-2022,55,Barbados,All,GB
10-04-2022,45,Barbados,All,GB
17-04-2022,64,Barbados,All,GB
24-04-2022,32,Barbados,All,GB
01-05-2022,44,Barbados,All,GB
08-05-2022,58,Barbados,All,GB
15-05-2022,52,Barbados,All,GB
22-05-2022,34,Barbados,All,GB
29-05-2022,64,Barbados,All,GB
05-06-2022,35,Barbados,All,GB
12-06-2022,47,Barbados,All,GB
19-06-2022,50,Barbados,All,GB
26-06-2022,31,Barbados,All,GB
03-07-2022,61,Barbados,All,GB
10-07-2022,53,Barbados,All,GB
17-07-2022,44,Barbados,All,GB
24-07-2022,39,Barbados,All,GB
31-07-2022,72,Barbados,All,GB
07-08-2022,48,Barbados,All,GB
14-08-2022,53,Barbados,All,GB
21-08-2022,35,Barbados,All,GB
28-08-2022,38,Barbados,All,GB
04-09-2022,34,Barbados,All,GB
11-09-2022,38,Barbados,All,GB
18-09-2022,56,Barbados,All,GB
25-09-2022,44,Barbados,All,GB
02-10-2022,65,Barbados,All,GB
09-10-2022,45,Barbados,All,GB
16-10-2022,61,Barbados,All,GB
23-10-2022,70,Barbados,All,GB
30-10-2022,38,Barbados,All,GB
06-11-2022,44,Barbados,All,GB
13-11-2022,44,Barbados,All,GB
20-11-2022,46,Barbados,All,GB
27-11-2022,61,Barbados,All,GB
04-12-2022,58,Barbados,All,GB
11-12-2022,75,Barbados,All,GB
18-12-2022,44,Barbados,All,GB
25-12-2022,75,Barbados,All,GB
01-01-2023,38,Barbados,All,GB
08-01-2023,47,Barbados,All,GB
15-01-2023,43,Barbados,All,GB
22-01-2023,42,Barbados,All,GB
29-01-2023,52,Barbados,All,GB
04-02-2018,46,Dubai,All,GB
11-02-2018,41,Dubai,All,GB
18-02-2018,61,Dubai,All,GB
25-02-2018,55,Dubai,All,GB
04-03-2018,33,Dubai,All,GB
11-03-2018,64,Dubai,All,GB
18-03-2018,77,Dubai,All,GB
25-03-2018,58,Dubai,All,GB
01-04-2018,56,Dubai,All,GB
08-04-2018,56,Dubai,All,GB
15-04-2018,77,Dubai,All,GB
22-04-2018,71,Dubai,All,GB
29-04-2018,68,Dubai,All,GB
06-05-2018,50,Dubai,All,GB
13-05-2018,51,Dubai,All,GB
20-05-2018,70,Dubai,All,GB
27-05-2018,48,Dubai,All,GB
03-06-2018,77,Dubai,All,GB
10-06-2018,75,Dubai,All,GB
17-06-2018,47,Dubai,All,GB
24-06-2018,76,Dubai,All,GB
01-07-2018,73,Dubai,All,GB
08-07-2018,68,Dubai,All,GB
15-07-2018,78,Dubai,All,GB
22-07-2018,80,Dubai,All,GB
29-07-2018,49,Dubai,All,GB
05-08-2018,66,Dubai,All,GB
12-08-2018,33,Dubai,All,GB
19-08-2018,67,Dubai,All,GB
26-08-2018,34,Dubai,All,GB
02-09-2018,41,Dubai,All,GB
09-09-2018,51,Dubai,All,GB
16-09-2018,80,Dubai,All,GB
23-09-2018,52,Dubai,All,GB
30-09-2018,74,Dubai,All,GB
07-10-2018,41,Dubai,All,GB
14-10-2018,56,Dubai,All,GB
21-10-2018,48,Dubai,All,GB
28-10-2018,57,Dubai,All,GB
04-11-2018,76,Dubai,All,GB
11-11-2018,43,Dubai,All,GB
18-11-2018,69,Dubai,All,GB
25-11-2018,63,Dubai,All,GB
02-12-2018,57,Dubai,All,GB
09-12-2018,29,Dubai,All,GB
16-12-2018,33,Dubai,All,GB
23-12-2018,67,Dubai,All,GB
30-12-2018,29,Dubai,All,GB
06-01-2019,75,Dubai,All,GB
13-01-2019,81,Dubai,All,GB
20-01-2019,36,Dubai,All,GB
27-01-2019,62,Dubai,All,GB
03-02-2019,59,Dubai,All,GB
10-02-2019,43,Dubai,All,GB
17-02-2019,80,Dubai,All,GB
24-02-2019,45,Dubai,All,GB
03-03-2019,33,Dubai,All,GB
10-03-2019,32,Dubai,All,GB
17-03-2019,70,Dubai,All,GB
24-03-2019,56,Dubai,All,GB
31-03-2019,65,Dubai,All,GB
07-04-2019,32,Dubai,All,GB
14-04-2019,29,Dubai,All,GB
21-04-2019,53,Dubai,All,GB
28-04-2019,37,Dubai,All,GB
05-05-2019,71,Dubai,All,GB
12-05-2019,37,Dubai,All,GB
19-05-2019,53,Dubai,All,GB
26-05-2019,79,Dubai,All,GB
02-06-2019,51,Dubai,All,GB
09-06-2019,35,Dubai,All,GB
16-06-2019,74,Dubai,All,GB
23-06-2019,46,Dubai,All,GB
30-06-2019,63,Dubai,All,GB
07-07-2019,36,Dubai,All,GB
14-07-2019,31,Dubai,All,GB
21-07-2019,48,Dubai,All,GB
28-07-2019,54,Dubai,All,GB
04-08-2019,70,Dubai,All,GB
11-08-2019,50,Dubai,All,GB
18-08-2019,34,Dubai,All,GB
25-08-2019,50,Dubai,All,GB
01-09-2019,43,Dubai,All,GB
08-09-2019,71,Dubai,All,GB
15-09-2019,55,Dubai,All,GB
22-09-2019,71,Dubai,All,GB
29-09-2019,48,Dubai,All,GB
06-10-2019,78,Dubai,All,GB
13-10-2019,71,Dubai,All,GB
20-10-2019,50,Dubai,All,GB
27-10-2019,63,Dubai,All,GB
03-11-2019,67,Dubai,All,GB
10-11-2019,58,Dubai,All,GB
17-11-2019,53,Dubai,All,GB
24-11-2019,64,Dubai,All,GB
01-12-2019,40,Dubai,All,GB
08-12-2019,60,Dubai,All,GB
15-12-2019,32,Dubai,All,GB
22-12-2019,34,Dubai,All,GB
29-12-2019,70,Dubai,All,GB
05-01-2020,76,Dubai,All,GB
12-01-2020,44,Dubai,All,GB
19-01-2020,34,Dubai,All,GB
26-01-2020,57,Dubai,All,GB
02-02-2020,42,Dubai,All,GB
09-02-2020,39,Dubai,All,GB
16-02-2020,66,Dubai,All,GB
23-02-2020,57,Dubai,All,GB
01-03-2020,79,Dubai,All,GB
08-03-2020,79,Dubai,All,GB
15-03-2020,57,Dubai,All,GB
22-03-2020,55,Dubai,All,GB
29-03-2020,51,Dubai,All,GB
05-04-2020,68,Dubai,All,GB
12-04-2020,58,Dubai,All,GB
19-04-2020,30,Dubai,All,GB
26-04-2020,58,Dubai,All,GB
03-05-2020,80,Dubai,All,GB
10-05-2020,29,Dubai,All,GB
17-05-2020,67,Dubai,All,GB
24-05-2020,37,Dubai,All,GB
31-05-2020,29,Dubai,All,GB
07-06-2020,36,Dubai,All,GB
14-06-2020,70,Dubai,All,GB
21-06-2020,35,Dubai,All,GB
28-06-2020,53,Dubai,All,GB
05-07-2020,57,Dubai,All,GB
12-07-2020,39,Dubai,All,GB
19-07-2020,42,Dubai,All,GB
26-07-2020,76,Dubai,All,GB
02-08-2020,36,Dubai,All,GB
09-08-2020,76,Dubai,All,GB
16-08-2020,30,Dubai,All,GB
23-08-2020,53,Dubai,All,GB
30-08-2020,66,Dubai,All,GB
06-09-2020,34,Dubai,All,GB
13-09-2020,54,Dubai,All,GB
20-09-2020,49,Dubai,All,GB
27-09-2020,65,Dubai,All,GB
04-10-2020,36,Dubai,All,GB
11-10-2020,58,Dubai,All,GB
18-10-2020,48,Dubai,All,GB
25-10-2020,71,Dubai,All,GB
01-11-2020,61,Dubai,All,GB
08-11-2020,80,Dubai,All,GB
15-11-2020,46,Dubai,All,GB
22-11-2020,63,Dubai,All,GB
29-11-2020,48,Dubai,All,GB
06-12-2020,71,Dubai,All,GB
13-12-2020,54,Dubai,All,GB
20-12-2020,81,Dubai,All,GB
27-12-2020,56,Dubai,All,GB
03-01-2021,59,Dubai,All,GB
10-01-2021,80,Dubai,All,GB
17-01-2021,30,Dubai,All,GB
24-01-2021,42,Dubai,All,GB
31-01-2021,64,Dubai,All,GB
07-02-2021,77,Dubai,All,GB
14-02-2021,47,Dubai,All,GB
21-02-2021,78,Dubai,All,GB
28-02-2021,71,Dubai,All,GB
07-03-2021,36,Dubai,All,GB
14-03-2021,47,Dubai,All,GB
21-03-2021,63,Dubai,All,GB
28-03-2021,69,Dubai,All,GB
04-04-2021,77,Dubai,All,GB
11-04-2021,79,Dubai,All,GB
18-04-2021,58,Dubai,All,GB
25-04-2021,56,Dubai,All,GB
02-05-2021,74,Dubai,All,GB
09-05-2021,61,Dubai,All,GB
16-05-2021,61,Dubai,All,GB
23-05-2021,57,Dubai,All,GB
30-05-2021,42,Dubai,All,GB
06-06-2021,60,Dubai,All,GB
13-06-2021,75,Dubai,All,GB
20-06-2021,77,Dubai,All,GB
27-06-2021,67,Dubai,All,GB
04-07-2021,78,Dubai,All,GB
11-07-2021,37,Dubai,All,GB
18-07-2021,34,Dubai,All,GB
25-07-2021,65,Dubai,All,GB
01-08-2021,76,Dubai,All,GB
08-08-2021,64,Dubai,All,GB
15-08-2021,79,Dubai,All,GB
22-08-2021,52,Dubai,All,GB
29-08-2021,46,Dubai,All,GB
05-09-2021,65,Dubai,All,GB
12-09-2021,53,Dubai,All,GB
19-09-2021,51,Dubai,All,GB
26-09-2021,57,Dubai,All,GB
03-10-2021,74,Dubai,All,GB
10-10-2021,53,Dubai,All,GB
17-10-2021,44,Dubai,All,GB
24-10-2021,76,Dubai,All,GB
31-10-2021,79,Dubai,All,GB
07-11-2021,70,Dubai,All,GB
14-11-2021,79,Dubai,All,GB
21-11-2021,69,Dubai,All,GB
28-11-2021,30,Dubai,All,GB
05-12-2021,35,Dubai,All,GB
12-12-2021,57,Dubai,All,GB
19-12-2021,47,Dubai,All,GB
26-12-2021,62,Dubai,All,GB
02-01-2022,77,Dubai,All,GB
09-01-2022,58,Dubai,All,GB
16-01-2022,68,Dubai,All,GB
23-01-2022,63,Dubai,All,GB
30-01-2022,47,Dubai,All,GB
06-02-2022,46,Dubai,All,GB
13-02-2022,37,Dubai,All,GB
20-02-2022,58,Dubai,All,GB
27-02-2022,29,Dubai,All,GB
06-03-2022,33,Dubai,All,GB
13-03-2022,81,Dubai,All,GB
20-03-2022,77,Dubai,All,GB
27-03-2022,37,Dubai,All,GB
03-04-2022,39,Dubai,All,GB
10-04-2022,36,Dubai,All,GB
17-04-2022,40,Dubai,All,GB
24-04-2022,65,Dubai,All,GB
01-05-2022,62,Dubai,All,GB
08-05-2022,42,Dubai,All,GB
15-05-2022,70,Dubai,All,GB
22-05-2022,39,Dubai,All,GB
29-05-2022,75,Dubai,All,GB
05-06-2022,38,Dubai,All,GB
12-06-2022,42,Dubai,All,GB
19-06-2022,52,Dubai,All,GB
26-06-2022,64,Dubai,All,GB
03-07-2022,47,Dubai,All,GB
10-07-2022,57,Dubai,All,GB
17-07-2022,70,Dubai,All,GB
24-07-2022,37,Dubai,All,GB
31-07-2022,32,Dubai,All,GB
07-08-2022,35,Dubai,All,GB
14-08-2022,34,Dubai,All,GB
21-08-2022,39,Dubai,All,GB
28-08-2022,35,Dubai,All,GB
04-09-2022,79,Dubai,All,GB
11-09-2022,44,Dubai,All,GB
18-09-2022,81,Dubai,All,GB
25-09-2022,33,Dubai,All,GB
02-10-2022,30,Dubai,All,GB
09-10-2022,52,Dubai,All,GB
16-10-2022,52,Dubai,All,GB
23-10-2022,74,Dubai,All,GB
30-10-2022,55,Dubai,All,GB
06-11-2022,80,Dubai,All,GB
13-11-2022,31,Dubai,All,GB
20-11-2022,48,Dubai,All,GB
27-11-2022,36,Dubai,All,GB
04-12-2022,76,Dubai,All,GB
11-12-2022,47,Dubai,All,GB
18-12-2022,63,Dubai,All,GB
25-12-2022,61,Dubai,All,GB
01-01-2023,54,Dubai,All,GB
08-01-2023,72,Dubai,All,GB
15-01-2023,72,Dubai,All,GB
22-01-2023,50,Dubai,All,GB
29-01-2023,31,Dubai,All,GB
04-02-2018,45,Maldives,All,GB
11-02-2018,69,Maldives,All,GB
18-02-2018,66,Maldives,All,GB
25-02-2018,45,Maldives,All,GB
04-03-2018,39,Maldives,All,GB
11-03-2018,79,Maldives,All,GB
18-03-2018,66,Maldives,All,GB
25-03-2018,60,Maldives,All,GB
01-04-2018,63,Maldives,All,GB
08-04-2018,81,Maldives,All,GB
15-04-2018,32,Maldives,All,GB
22-04-2018,44,Maldives,All,GB
29-04-2018,76,Maldives,All,GB
06-05-2018,77,Maldives,All,GB
13-05-2018,52,Maldives,All,GB
20-05-2018,81,Maldives,All,GB
27-05-2018,71,Maldives,All,GB
03-06-2018,59,Maldives,All,GB
10-06-2018,71,Maldives,All,GB
17-06-2018,66,Maldives,All,GB
24-06-2018,54,Maldives,All,GB
01-07-2018,58,Maldives,All,GB
08-07-2018,39,Maldives,All,GB
15-07-2018,53,Maldives,All,GB
22-07-2018,63,Maldives,All,GB
29-07-2018,70,Maldives,All,GB
05-08-2018,65,Maldives,All,GB
12-08-2018,46,Maldives,All,GB
19-08-2018,79,Maldives,All,GB
26-08-2018,55,Maldives,All,GB
02-09-2018,56,Maldives,All,GB
09-09-2018,43,Maldives,All,GB
16-09-2018,38,Maldives,All,GB
23-09-2018,40,Maldives,All,GB
30-09-2018,72,Maldives,All,GB
07-10-2018,33,Maldives,All,GB
14-10-2018,29,Maldives,All,GB
21-10-2018,72,Maldives,All,GB
28-10-2018,70,Maldives,All,GB
04-11-2018,63,Maldives,All,GB
11-11-2018,64,Maldives,All,GB
18-11-2018,46,Maldives,All,GB
25-11-2018,34,Maldives,All,GB
02-12-2018,33,Maldives,All,GB
09-12-2018,75,Maldives,All,GB
16-12-2018,55,Maldives,All,GB
23-12-2018,35,Maldives,All,GB
30-12-2018,81,Maldives,All,GB
06-01-2019,35,Maldives,All,GB
13-01-2019,32,Maldives,All,GB
20-01-2019,69,Maldives,All,GB
27-01-2019,30,Maldives,All,GB
03-02-2019,45,Maldives,All,GB
10-02-2019,73,Maldives,All,GB
17-02-2019,33,Maldives,All,GB
24-02-2019,64,Maldives,All,GB
03-03-2019,31,Maldives,All,GB
10-03-2019,76,Maldives,All,GB
17-03-2019,65,Maldives,All,GB
24-03-2019,43,Maldives,All,GB
31-03-2019,48,Maldives,All,GB
07-04-2019,67,Maldives,All,GB
14-04-2019,41,Maldives,All,GB
21-04-2019,72,Maldives,All,GB
28-04-2019,74,Maldives,All,GB
05-05-2019,60,Maldives,All,GB
12-05-2019,32,Maldives,All,GB
19-05-2019,51,Maldives,All,GB
26-05-2019,64,Maldives,All,GB
02-06-2019,75,Maldives,All,GB
09-06-2019,62,Maldives,All,GB
16-06-2019,47,Maldives,All,GB
23-06-2019,71,Maldives,All,GB
30-06-2019,38,Maldives,All,GB
07-07-2019,30,Maldives,All,GB
14-07-2019,52,Maldives,All,GB
21-07-2019,65,Maldives,All,GB
28-07-2019,33,Maldives,All,GB
04-08-2019,53,Maldives,All,GB
11-08-2019,69,Maldives,All,GB
18-08-2019,43,Maldives,All,GB
25-08-2019,48,Maldives,All,GB
01-09-2019,45,Maldives,All,GB
08-09-2019,81,Maldives,All,GB
15-09-2019,31,Maldives,All,GB
22-09-2019,68,Maldives,All,GB
29-09-2019,81,Maldives,All,GB
06-10-2019,59,Maldives,All,GB
13-10-2019,45,Maldives,All,GB
20-10-2019,32,Maldives,All,GB
27-10-2019,81,Maldives,All,GB
03-11-2019,79,Maldives,All,GB
10-11-2019,69,Maldives,All,GB
17-11-2019,36,Maldives,All,GB
24-11-2019,75,Maldives,All,GB
01-12-2019,38,Maldives,All,GB
08-12-2019,62,Maldives,All,GB
15-12-2019,37,Maldives,All,GB
22-12-2019,35,Maldives,All,GB
29-12-2019,47,Maldives,All,GB
05-01-2020,47,Maldives,All,GB
12-01-2020,60,Maldives,All,GB
19-01-2020,45,Maldives,All,GB
26-01-2020,49,Maldives,All,GB
02-02-2020,70,Maldives,All,GB
09-02-2020,56,Maldives,All,GB
16-02-2020,69,Maldives,All,GB
23-02-2020,37,Maldives,All,GB
01-03-2020,62,Maldives,All,GB
08-03-2020,78,Maldives,All,GB
15-03-2020,58,Maldives,All,GB
22-03-2020,30,Maldives,All,GB
29-03-2020,49,Maldives,All,GB
05-04-2020,59,Maldives,All,GB
12-04-2020,53,Maldives,All,GB
19-04-2020,64,Maldives,All,GB
26-04-2020,77,Maldives,All,GB
03-05-2020,31,Maldives,All,GB
10-05-2020,36,Maldives,All,GB
17-05-2020,72,Maldives,All,GB
24-05-2020,76,Maldives,All,GB
31-05-2020,69,Maldives,All,GB
07-06-2020,60,Maldives,All,GB
14-06-2020,72,Maldives,All,GB
21-06-2020,31,Maldives,All,GB
28-06-2020,33,Maldives,All,GB
05-07-2020,63,Maldives,All,GB
12-07-2020,50,Maldives,All,GB
19-07-2020,71,Maldives,All,GB
26-07-2020,74,Maldives,All,GB
02-08-2020,75,Maldives,All,GB
09-08-2020,55,Maldives,All,GB
16-08-2020,31,Maldives,All,GB
23-08-2020,78,Maldives,All,GB
30-08-2020,70,Maldives,All,GB
06-09-2020,30,Maldives,All,GB
13-09-2020,64,Maldives,All,GB
20-09-2020,42,Maldives,All,GB
27-09-2020,30,Maldives,All,GB
04-10-2020,31,Maldives,All,GB
11-10-2020,52,Maldives,All,GB
18-10-2020,68,Maldives,All,GB
25-10-2020,71,Maldives,All,GB
01-11-2020,34,Maldives,All,GB
08-11-2020,40,Maldives,All,GB
15-11-2020,35,Maldives,All,GB
22-11-2020,76,Maldives,All,GB
29-11-2020,54,Maldives,All,GB
06-12-2020,76,Maldives,All,GB
13-12-2020,60,Maldives,All,GB
20-12-2020,70,Maldives,All,GB
27-12-2020,37,Maldives,All,GB
03-01-2021,65,Maldives,All,GB
10-01-2021,35,Maldives,All,GB
17-01-2021,65,Maldives,All,GB
24-01-2021,57,Maldives,All,GB
31-01-2021,55,Maldives,All,GB
07-02-2021,78,Maldives,All,GB
14-02-2021,81,Maldives,All,GB
21-02-2021,37,Maldives,All,GB
28-02-2021,60,Maldives,All,GB
07-03-2021,40,Maldives,All,GB
14-03-2021,60,Maldives,All,GB
21-03-2021,40,Maldives,All,GB
28-03-2021,59,Maldives,All,GB
04-04-2021,69,Maldives,All,GB
11-04-2021,38,Maldives,All,GB
18-04-2021,81,Maldives,All,GB
25-04-2021,44,Maldives,All,GB
02-05-2021,80,Maldives,All,GB
09-05-2021,62,Maldives,All,GB
16-05-2021,71,Maldives,All,GB
23-05-2021,65,Maldives,All,GB
30-05-2021,65,Maldives,All,GB
06-06-2021,79,Maldives,All,GB
13-06-2021,49,Maldives,All,GB
20-06-2021,62,Maldives,All,GB
27-06-2021,79,Maldives,All,GB
04-07-2021,54,Maldives,All,GB
11-07-2021,46,Maldives,All,GB
18-07-2021,30,Maldives,All,GB
25-07-2021,44,Maldives,All,GB
01-08-2021,58,Maldives,All,GB
08-08-2021,62,Maldives,All,GB
15-08-2021,64,Maldives,All,GB
22-08-2021,53,Maldives,All,GB
29-08-2021,65,Maldives,All,GB
05-09-2021,68,Maldives,All,GB
12-09-2021,36,Maldives,All,GB
19-09-2021,35,Maldives,All,GB
26-09-2021,37,Maldives,All,GB
03-10-2021,30,Maldives,All,GB
10-10-2021,33,Maldives,All,GB
17-10-2021,63,Maldives,All,GB
24-10-2021,65,Maldives,All,GB
31-10-2021,69,Maldives,All,GB
07-11-2021,55,Maldives,All,GB
14-11-2021,57,Maldives,All,GB
21-11-2021,60,Maldives,All,GB
28-11-2021,30,Maldives,All,GB
05-12-2021,58,Maldives,All,GB
12-12-2021,64,Maldives,All,GB
19-12-2021,72,Maldives,All,GB
26-12-2021,35,Maldives,All,GB
02-01-2022,69,Maldives,All,GB
09-01-2022,39,Maldives,All,GB
16-01-2022,48,Maldives,All,GB
23-01-2022,42,Maldives,All,GB
30-01-2022,79,Maldives,All,GB
06-02-2022,29,Maldives,All,GB
13-02-2022,43,Maldives,All,GB
20-02-2022,38,Maldives,All,GB
27-02-2022,35,Maldives,All,GB
06-03-2022,29,Maldives,All,GB
13-03-2022,41,Maldives,All,GB
20-03-2022,62,Maldives,All,GB
27-03-2022,41,Maldives,All,GB
03-04-2022,35,Maldives,All,GB
10-04-2022,30,Maldives,All,GB
17-04-2022,63,Maldives,All,GB
24-04-2022,41,Maldives,All,GB
01-05-2022,32,Maldives,All,GB
08-05-2022,58,Maldives,All,GB
15-05-2022,55,Maldives,All,GB
22-05-2022,55,Maldives,All,GB
29-05-2022,66,Maldives,All,GB
05-06-2022,32,Maldives,All,GB
12-06-2022,61,Maldives,All,GB
19-06-2022,51,Maldives,All,GB
26-06-2022,56,Maldives,All,GB
03-07-2022,37,Maldives,All,GB
10-07-2022,62,Maldives,All,GB
17-07-2022,41,Maldives,All,GB
24-07-2022,57,Maldives,All,GB
31-07-2022,62,Maldives,All,GB
07-08-2022,75,Maldives,All,GB
14-08-2022,73,Maldives,All,GB
21-08-2022,79,Maldives,All,GB
28-08-2022,64,Maldives,All,GB
04-09-2022,67,Maldives,All,GB
11-09-2022,48,Maldives,All,GB
18-09-2022,53,Maldives,All,GB
25-09-2022,51,Maldives,All,GB
02-10-2022,54,Maldives,All,GB
09-10-2022,34,Maldives,All,GB
16-10-2022,52,Maldives,All,GB
23-10-2022,45,Maldives,All,GB
30-10-2022,73,Maldives,All,GB
06-11-2022,34,Maldives,All,GB
13-11-2022,54,Maldives,All,GB
20-11-2022,49,Maldives,All,GB
27-11-2022,51,Maldives,All,GB
04-12-2022,57,Maldives,All,GB
11-12-2022,30,Maldives,All,GB
18-12-2022,35,Maldives,All,GB
25-12-2022,47,Maldives,All,GB
01-01-2023,63,Maldives,All,GB
08-01-2023,49,Maldives,All,GB
15-01-2023,67,Maldives,All,GB
22-01-2023,38,Maldives,All,GB
29-01-2023,45,Maldives,All,GB
04-02-2018,52,Mauritius,All,GB
11-02-2018,59,Mauritius,All,GB
18-02-2018,44,Mauritius,All,GB
25-02-2018,63,Mauritius,All,GB
04-03-2018,69,Mauritius,All,GB
11-03-2018,37,Mauritius,All,GB
18-03-2018,77,Mauritius,All,GB
25-03-2018,48,Mauritius,All,GB
01-04-2018,40,Mauritius,All,GB
08-04-2018,29,Mauritius,All,GB
15-04-2018,78,Mauritius,All,GB
22-04-2018,59,Mauritius,All,GB
29-04-2018,60,Mauritius,All,GB
06-05-2018,78,Mauritius,All,GB
13-05-2018,58,Mauritius,All,GB
20-05-2018,57,Mauritius,All,GB
27-05-2018,44,Mauritius,All,GB
03-06-2018,69,Mauritius,All,GB
10-06-2018,38,Mauritius,All,GB
17-06-2018,31,Mauritius,All,GB
24-06-2018,38,Mauritius,All,GB
01-07-2018,44,Mauritius,All,GB
08-07-2018,81,Mauritius,All,GB
15-07-2018,61,Mauritius,All,GB
22-07-2018,29,Mauritius,All,GB
29-07-2018,37,Mauritius,All,GB
05-08-2018,79,Mauritius,All,GB
12-08-2018,56,Mauritius,All,GB
19-08-2018,59,Mauritius,All,GB
26-08-2018,38,Mauritius,All,GB
02-09-2018,43,Mauritius,All,GB
09-09-2018,32,Mauritius,All,GB
16-09-2018,36,Mauritius,All,GB
23-09-2018,69,Mauritius,All,GB
30-09-2018,72,Mauritius,All,GB
07-10-2018,77,Mauritius,All,GB
14-10-2018,42,Mauritius,All,GB
21-10-2018,78,Mauritius,All,GB
28-10-2018,47,Mauritius,All,GB
04-11-2018,81,Mauritius,All,GB
11-11-2018,69,Mauritius,All,GB
18-11-2018,69,Mauritius,All,GB
25-11-2018,52,Mauritius,All,GB
02-12-2018,39,Mauritius,All,GB
09-12-2018,44,Mauritius,All,GB
16-12-2018,35,Mauritius,All,GB
23-12-2018,54,Mauritius,All,GB
30-12-2018,34,Mauritius,All,GB
06-01-2019,61,Mauritius,All,GB
13-01-2019,46,Mauritius,All,GB
20-01-2019,37,Mauritius,All,GB
27-01-2019,31,Mauritius,All,GB
03-02-2019,80,Mauritius,All,GB
10-02-2019,71,Mauritius,All,GB
17-02-2019,57,Mauritius,All,GB
